message,label
"""Never use the verb commit when referring to suicide."" Again, I get this one, too. But they need to find some better phrasing bc I don't like, ""died by suicide"" either. Maybe we should just call it what it is and say, ""died from a serious mental illness.""",3
I’m confused on what pronouns got to do with this conversation. Everybody can commit suicide and you should try it,3
Hmm. Perhaps I should commit suicide instead.,3
This is Albert camus. Should I drink a cup of coffee or should I commit suicide?,3
I think all men should commit suicide. Worthless human beings,3
Actually this was the main thing which will force maa begum to apologies to Meerub...And I was also waiting Mariyum should have said I was about to commit suicide if meerub was not there,3
im bored should i commit suicide,3
Oga I repeat failing is part of learning..... those who fail an interview should learn from it in an attempt to ace the next one. If you want you can commit suicide when you you fail.,3
Should I end my life.I am so tired of this life.Too much suffering injustice..I want to commit suicide.,3
"I think that if bullying leads to suicide, the bully should be charged w/manslaughter/criminal coercion or something! To commit suicide to escape abuse is the real pandemic. My husband. (By his dad). My brother tried to coerce me to do it too, when I learned of his crimes",3
I'm afraid they'll keep her till the end and instead of exposing her she'll be an abandoned bride /fiancée or commit suicide i don't want them I'm tired of her she should leave humiliated and exposed ....,3
Countless Americans were sent to Vietnam to commit war crimes on mass that deeply disagreed with it. Suicide was the only option. I suppose all those American veterans should've just offed themselves.,3
Should I commit ritual suicide ? Become a vampire? What are my options “myth pilot,3
Those who have been using our poor people for years by the name of nationality and language should commit suicide after hearing this news.,3
"I think you should be quiet!You have the most egregious rapists/pedophiles Bill Clinton&Joe Biden.They aren't ""convicted"" bc all witnesses miraculously commit suicide with""self inflicted""gun shot wounds to the back of the head!",3
"should also note, I was talking about actual suicides and suicide attempts. Not just feelings or desires to commit suicide.",3
This woman is just crying on top of one media outlet to another. Does she has more information than all the media outlets in Nigeria? People that are closer to this woman should offer her urgent help before her situation get out of hand. I hope she won't commit suicide,3
"I mean he told me that I should commit suicide and also told someone else, he seems to use this as an argument.",3
This guy telling me that I should commit suicide... *sigh* He claims that Japan is preparing to invade East Asia.,3
Guys I just hit nicotine should I commit suicide,3
I’m a veteran. I struggle with mental illness. Should that disqualify me from owning a firearm? You’re goddamned right it should. 33 veterans commit suicide daily. 77% of male veterans and 48% of female veterans committed suicide by firearm in 3030.,3
I wonder how that feels to tell somebody they should commit suicide.,3
Justin probably wanted to commit suicide for a month so I think you should worry about that,3
"I guess this is my new art/ personal account because I locked my REALLY personal account. Due to months of super intense venting and saying provocative shit, I really can't unlock it again unless I either want to deal with conflict or deleting everything.",3
Cause you are missing some abilitys that only unlock if you kill them or why ? :D,3
Do you have to do it on the dk? Or you can kill it and unlock it on any alt?,3
"@slaysoce
 unblock me or I’ll fucking kill you",3
"On top of that, beating Son of Sparda is where you unlock Dante Must Die and LDK. You can also get Heaven or Hell as well as Hell or Hell. The first is 1 hit kill boths ways, the second is SoS enemies but you die in one hit. The goal is to have S Ranks on every mission",3
"You search rooms, kill or run from monsters, find key items or solve puzzles to unlock a door, rinse and repeat until you fight a boss or two, then repeat the process a few more times. I don't think they're are different as you're trying to make it seem like they are lol",3
"You can evolve or kill your animals and unlock your tokens  That's unique, not?",3
"To any who is asking how to unlock both camos, You have to get headshot kills or regular kills for all weapon types.",3
MEGAN BOTKIN! UNBLOCK ME FROM INSTAGRAM RIGHT NOW OR IM GONNA KILL YOU ON THE SPOT!,3
"accidentally got blocked by you, can you unblock him please or he will kill himself",3
You literally just said an Uchiha had to kill or take someone’s eyes to unlock it . How come you have such a strong opinion and don’t even understand the lore.,3
"Hold on, sir. Let me unlock and load my gun before you rob, rape, or kill me.",3
"Yeah, 30 minutes until you unlock endless mode, or kill the reaper.",3
I think you needed to kill one for a heroic key or raid unlock or something,3
How many brown people did you kill for free college/healthcare or does that only unlock after a certain level of obtaining oil?,3
I'll attack you,3
"Yes, Vladimir, I might be able to find a get out of hell, free, card for you. But only the one. Here is your destiny. I am going to stun you senseless when I make good on my threats and order warrior angels to cut your cock and balls off. They'll shave you like a hairless cat.",3
